,src_text,target_text
957,"Story: After the state basketball championship reporters interviewed the team.Dan asked if this was live or recorded.The journalist informed him it was a live show.Dan said to the camera his father was his inspiration.
Choose a right ending of the Story: 1) Dan admired his father. 2) Dan was ashamed of this father.",1
958,"Story: Jeremy has a distinct and strong personality.He had a bad time with his job and got fired.He spoke some unflattering things to his manager and co-workers.Since then, he's found it difficult to find a job.
Choose a right ending of the Story: 1) Jeremy has a difficult manner for the workplace. 2) Jeremy's demeanor is perfect for the workplace.",1
959,"Story: Fran bought a house on the beach.Everyday the cranes would feed off of the bugs in her yard.One day though the cranes stopped coming around.Several months went by and still no cranes
Choose a right ending of the Story: 1) Fran's yard is now overrun with bugs. 2) Fran suffered a fatal heart attack as she arranged flowers.",1
960,"Story: Our team had a football game today.We were all pumped to win.We got on the field and practiced before the game.Our team was unified, and worked together.
Choose a right ending of the Story: 1) Our team was ashamed of their performance. 2) Our team felt gratified.",2
961,"Story: Kelly hated math class and struggled to learn the concepts.She struggled a lot with the work and often sought help from teachers.She worked very hard and it paid off with good grades.She was entering college in the fall.
Choose a right ending of the Story: 1) She dropped out of college. 2) Kelly graduated with good grades.",2
962,"Story: Sophie's nana was terminally ill.Sophie visited her in the hospital to say goodbye.Her nana gave Sophie her prized gold locket.She told Sophie to keep it to remember her by.
Choose a right ending of the Story: 1) Sophie cried. 2) Sophie laughed in her face.",1
963,"Story: Kelly had a new job interview today.She got ready in ten minutes and raced out the door.When she got there and met with the woman, she answered questions.When the interview was done, they told her they would call her back.
Choose a right ending of the Story: 1) Kelly hoped that she would get a call soon. 2) Kelly hoped that she wouldn't get a phone call.",1
964,"Story: Zack and his friends passed a scary house on their walks to school.One day, they decided to go inside it.Zack and his friends went inside every room.The house was old and abandoned.
Choose a right ending of the Story: 1) They decided to play baseball there. 2) They left and went to school.",2
965,"Story: Mia went to the casino last night.She began the night by playing some poker.After losing a considerable amount of money, she played slots.She was nearly out of money when the herd RING RING RING.
Choose a right ending of the Story: 1) Mia won a jackpot! 2) Mia lost even more money.",1
966,"Story: Portia loves walking through the woods nearby her house.However, she notices that her sneakers are becoming muddy and gross.She decides to buy a pair of hiking boots.Portia finds a pair that is comfortable and not too expensive.
Choose a right ending of the Story: 1) She is happy with her selection. 2) She donates the boots to the thrift store.",1
967,"Story: Andrew was getting married tomorrow.He had bought the wedding ring months before and couldn't find it!He looked everywhere in his house.Finally he remembered that it was back at the store to get resized.
Choose a right ending of the Story: 1) Andrew was disappointed he found the ring. 2) Andrew was so relieved.",2
968,"Story: Terry found 2 hundred dollars at work.He took the money home but he wondered if he did the right thing.The next day he took the money to work and turned it in.After a week no one claimed the money so his boss gave it back to him.
Choose a right ending of the Story: 1) He hated his decision and himself. 2) He learned that honesty pays.",2
969,"Story: I love taking long warm showers.They feel great and they're fun.Unfortunately they're wasteful.So I always feel bad when I take one.
Choose a right ending of the Story: 1) That's why I take two of them every day. 2) I decided to only take one long warm shower per week.",2
970,"Story: Barry loves playing baseball.Barry decided that he would go and watch a professional game.Barry went to the stadium, and purchased a ticket.Upon entering, Barry decided to grab a beer to drink.
Choose a right ending of the Story: 1) Barry also bought a hot dog. 2) Barry decided to leave the game.",1
971,"Story: We had fruit flies in our home last year.We looked up various treatments.We tried red wine in bowls.When that didn't work we bought a special trap.
Choose a right ending of the Story: 1) We put out more red wine bowls after the results we saw. 2) We could even see the trap working.",2
972,"Story: Heather and Marcus were ready for the next step in their relationship.They were happy newlyweds, but wanted an addition to their family.Although not quite ready for kids, they still felt lonely.On a whim, they went to an animal shelter and fell in love with a cat.
Choose a right ending of the Story: 1) They adopted the cat. 2) They left the shelter without an animal.",1
973,"Story: Lots of people were walking to class.They all wanted to get there fast.People started pushing others out of the way.They fell down.
Choose a right ending of the Story: 1) They all went back home. 2) The crowd made many people late to class.",2
974,"Story: Last Saturday I went to an Azalea concert.The concert was amazing.I got to be in the front row.After the show I went backstage to meet her.
Choose a right ending of the Story: 1) Azalea was very cool. 2) I won't be going back to another concert.",1
975,"Story: Eric has always been overweight.His new year's resolution was to stick to a diet.He went to the gym in January and ate healthier.That last about a month.
Choose a right ending of the Story: 1) Eric then gave up working out. 2) Eric stopped being anorexic.",1
976,"Story: Sally was struggling to do well in school.Her parents decided they needed to motivate her.They said if she did well her last semester, she picks the vacation.Sally studied night and day, she wanted to do well.
Choose a right ending of the Story: 1) After she finished studying, Sally collected firewood. 2) Sally did well, and her parents agreed to take her to Hawaii.",2
